50 0.227273 0.23734
100 0.227273 0.24206
150 0.227273 0.242418
200 0.227273 0.242402
250 0.227273 0.242311
300 0.227273 0.24233
350 0.227273 0.242276
400 0.227273 0.242274
450 0.227273 0.242296
500 0.227273 0.24227
550 0.227273 0.242223
600 0.227273 0.242257
650 0.227273 0.242174
700 0.227273 0.242179
750 0.227273 0.242145
800 0.227273 0.242101
850 0.227273 0.242121
900 0.227273 0.242138
950 0.227273 0.242096
1000 0.227273 0.242075
1050 0.227273 0.242068
1100 0.227273 0.242041
1150 0.227273 0.241998
1200 0.227273 0.241983
1250 0.227273 0.242013
1300 0.227273 0.241921
1350 0.227273 0.241932
1400 0.227273 0.241863
1450 0.227273 0.241873
1500 0.227273 0.241828
1550 0.227273 0.241773
1600 0.227273 0.241798
1650 0.227273 0.241744
1700 0.227273 0.241764
1750 0.227273 0.241729
1800 0.227273 0.241699
1850 0.227273 0.241684
1900 0.227273 0.241736
1950 0.227273 0.241703
2000 0.227273 0.2417
2050 0.227273 0.241653
2100 0.227273 0.241612
2150 0.227273 0.241529
2200 0.227273 0.241521
2250 0.227273 0.241513
2300 0.227273 0.241509
2350 0.227273 0.241462
2400 0.227273 0.241438
2450 0.227273 0.24143
2500 0.227273 0.241393
2550 0.227273 0.241319
2600 0.227273 0.241328
2650 0.227273 0.241285
2700 0.227273 0.241242
2750 0.227273 0.241273
2800 0.227273 0.241163
2850 0.227273 0.241163
2900 0.227273 0.241129
2950 0.227273 0.241007
3000 0.227273 0.241014
3050 0.227273 0.240996
3100 0.227273 0.240915
3150 0.227273 0.240815
3200 0.227273 0.240762
3250 0.227273 0.240683
3300 0.227273 0.240658
3350 0.227273 0.240605
3400 0.227273 0.240476
3450 0.227273 0.240406
3500 0.227273 0.240344
3550 0.227273 0.240286
3600 0.227273 0.240155
3650 0.227273 0.240012
3700 0.227273 0.239924
3750 0.227273 0.23976
3800 0.227273 0.239565
3850 0.227273 0.239412
3900 0.227273 0.239279
3950 0.227273 0.23915
4000 0.227273 0.238893
4050 0.227273 0.238662
4100 0.227273 0.238454
4150 0.227273 0.238149
4200 0.227273 0.237838
4250 0.227273 0.237474
4300 0.227273 0.237041
4350 0.227273 0.236613
4400 0.227273 0.236169
4450 0.227273 0.235541
4500 0.227273 0.234894
4550 0.227273 0.234087
4600 0.227273 0.233165
4650 0.227273 0.232036
4700 0.227273 0.230724
4750 0.227273 0.229175
4800 0.227273 0.227313
4850 0.227273 0.224998
4900 0.227273 0.222155
4950 0.227273 0.218626
5000 0.227273 0.214223
5050 0.227273 0.20872
5100 0.272727 0.20174
5150 0.318182 0.19299
5200 0.363636 0.182355
5250 0.409091 0.169405
5300 0.409091 0.154499
5350 0.454545 0.138162
5400 0.5 0.121532
5450 0.545455 0.10575
5500 0.545455 0.0918712
5550 0.545455 0.0803314
5600 0.545455 0.0710669
5650 0.545455 0.0638128
5700 0.545455 0.058163
5750 0.545455 0.0537916
5800 0.545455 0.0504015
5850 0.5 0.0477726
5900 0.5 0.0457406
5950 0.5 0.0441731
6000 0.5 0.0429556
6050 0.5 0.0420217
6100 0.5 0.0412974
6150 0.5 0.0407352
6200 0.5 0.0402945
6250 0.454545 0.0399502
6300 0.454545 0.0396738
6350 0.454545 0.0394509
6400 0.454545 0.0392671
6450 0.454545 0.0391158
6500 0.454545 0.0389864
6550 0.454545 0.0388761
6600 0.454545 0.0387761
6650 0.454545 0.0386874
6700 0.454545 0.0386061
6750 0.454545 0.0385333
6800 0.454545 0.038466
6850 0.454545 0.0384031
6900 0.454545 0.0383397
6950 0.454545 0.0382802
7000 0.454545 0.0382254
7050 0.454545 0.0381708
7100 0.454545 0.0381196
7150 0.454545 0.0380704
7200 0.454545 0.0380224
7250 0.454545 0.0379724
7300 0.454545 0.0379273
7350 0.454545 0.0378834
7400 0.454545 0.0378378
7450 0.454545 0.0377965
7500 0.454545 0.0377546
7550 0.454545 0.0377154
7600 0.454545 0.0376748
7650 0.454545 0.0376372
7700 0.454545 0.0375995
7750 0.454545 0.0375651
7800 0.454545 0.0375273
7850 0.454545 0.0374922
